word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
jockey	1135	-8.21	2	2	246	46	0	0	0	6
gm	1135	-5.09	42	45	571	1	1	1	1	2
concretar	1135	-8.63	0	0	2537	1146	0	0	0	9
lanzarse	1134	-7.81	0	0	673	119	0	0	0	8
investidura	1134	-10.93	0	0	818	551	0	0	0	11
barriada	1134	-7.8	0	0	691	202	0	0	0	8
aston	1134	-6.43	2	2	1894	137	0	0	0	5
ruidos	1134	-5.7	0	1	1162	46	0	0	0	6
deberse	1134	-6.53	0	0	1263	619	0	0	0	7
kitty	1134	-7.56	0	0	80	24	0	0	0	5
privilegiado	1134	-11.73	0	0	1810	579	0	0	0	12
mete	1134	-4.29	10	11	1238	210	0	0	0	4
citó	1134	-6.0	4	4	2537	116	0	0	0	4
saturn	1134	-7.96	0	1	1300	211	0	0	0	6
jrushchov	1134	-14.2	0	0	246	2	0	0	0	9
background	1134	-13.56	0	0	691	202	0	0	0	10
intacto	1134	-6.21	2	2	818	551	0	0	0	7
yi	1134	-4.74	38	40	43	1	1	1	1	2
cilindrada	1134	-10.66	0	0	2537	116	0	0	0	10
barrancas	1134	-8.86	0	0	691	202	0	0	0	9
spurs	1134	-7.66	0	0	1300	26	0	0	0	5
bulnes	1134	-6.28	0	0	691	65	0	0	0	6
inusuales	1134	-9.24	0	0	818	551	0	0	0	9
scream	1133	-8.45	0	0	1300	13	0	0	0	6
venegas	1133	-7.16	0	0	605	173	0	0	0	7
trieste	1133	-7.57	0	1	880	258	0	0	0	7
wide	1133	-6.16	8	9	122	29	0	0	0	4
regulan	1133	-6.37	2	3	1162	747	0	0	0	7
alhambra	1133	-9.66	0	0	1894	242	0	0	0	8
badalona	1133	-9.61	0	0	691	202	0	0	0	8
suponiendo	1133	-8.89	0	0	1300	274	0	0	0	10
lucho	1133	-5.66	12	12	673	57	0	0	0	5
chemical	1133	-8.53	0	0	2537	104	0	0	0	8
padecía	1133	-7.44	2	2	1810	362	0	0	0	7
gitana	1133	-7.14	2	2	571	37	0	0	0	6
descentralización	1133	-11.81	0	0	1263	619	0	0	0	17
silent	1133	-7.58	0	0	1300	174	0	0	0	6
eternidad	1133	-10.02	0	0	1421	18	0	0	0	9
iberoamericano	1133	-13.75	0	0	818	15	0	0	0	14
librerías	1132	-9.88	0	0	673	165	0	0	0	9
rincones	1132	-7.8	0	0	1162	70	0	0	0	8
tonga	1132	-7.07	4	4	880	118	0	0	0	5
destacaban	1132	-8.88	0	0	1263	619	0	0	0	10
gaulle	1132	-8.74	0	0	571	120	0	0	0	6
leb	1132	-5.55	18	19	673	122	0	0	0	3
discuten	1132	-9.13	0	1	1263	352	0	0	0	8
marxistas	1132	-8.04	0	0	1238	430	0	0	0	9
ubicarse	1132	-8.65	0	0	177	11	0	0	0	8
vigilante	1132	-9.34	0	0	605	219	0	0	0	9
steiner	1132	-9.43	0	0	1300	58	0	0	0	7
impulsores	1131	-9.64	0	0	818	89	0	0	0	10
anders	1131	-6.72	0	2	1894	200	0	0	0	6
penny	1131	-5.98	6	7	1810	287	0	0	0	5
experimentando	1131	-10.59	0	0	1421	236	0	0	0	14
hawkins	1131	-8.31	0	0	556	150	0	0	0	7
repitiendo	1131	-9.26	0	0	1162	747	0	0	0	10
batir	1131	-5.99	2	2	691	202	0	0	0	5
amaba	1131	-6.05	6	6	1894	99	0	0	0	5
consistentes	1131	-8.72	0	0	2537	1146	0	0	0	12
mahler	1131	-8.23	0	0	1238	430	0	0	0	6
conservaba	1131	-9.38	0	0	2537	1146	0	0	0	10
yves	1130	-5.83	2	3	43	1	0	0	0	4
aprendiendo	1130	-9.06	0	0	1894	143	0	0	0	11
involucradas	1130	-11.17	0	0	818	551	0	0	0	12
ético	1130	-5.76	6	7	24	7	0	0	0	5
pellegrini	1130	-12.1	0	0	1810	287	0	0	0	10
diques	1130	-5.81	2	3	1263	352	0	0	0	6
apego	1130	-6.94	0	0	1894	143	0	0	0	5
transferida	1130	-10.23	0	0	880	258	0	0	0	11
balboa	1130	-8.16	0	0	691	202	0	0	0	6
erótico	1130	-8.83	2	2	1421	33	0	0	0	7
filólogo	1129	-9.63	0	0	756	158	0	0	0	8
tocaban	1129	-7.82	2	3	880	118	0	0	0	7
commodore	1129	-9.59	0	0	2537	1146	0	0	0	9
senadora	1129	-7.76	0	1	1300	271	0	0	0	8
rematado	1129	-7.23	0	0	1162	747	0	0	0	8
marianas	1129	-7.15	0	2	1238	430	0	0	0	8
giran	1129	-6.3	6	9	571	37	0	0	0	5
frito	1129	-5.55	8	9	756	119	0	0	0	5
stylommatophora	1129	-19.6	0	0	1300	58	0	0	0	15
foix	1129	-6.39	0	1	756	104	0	0	0	4
goleada	1129	-7.91	0	1	571	66	0	0	0	7
urban	1129	-6.23	0	2	177	27	0	0	0	5
modificando	1129	-8.38	0	0	1238	238	0	0	0	11
gov	1129	-6.18	8	9	571	66	0	0	0	3
aventurero	1129	-11.4	0	0	1894	33	0	0	0	10
visualizar	1129	-9.88	0	0	605	219	0	0	0	10
redujeron	1128	-8.82	0	0	1162	747	0	0	0	9
refinería	1128	-8.32	0	0	1162	747	0	0	0	9
asistiendo	1128	-8.81	0	0	1894	137	0	0	0	10
mainstream	1128	-11.96	0	0	1238	430	0	0	0	10
expensas	1128	-7.49	0	0	1421	236	0	0	0	8
injusticia	1128	-9.67	0	0	818	551	0	0	0	10
levantan	1128	-8.16	0	1	673	122	0	0	0	8
gould	1128	-8.57	4	5	571	66	0	0	0	5
radicalismo	1128	-10.79	0	0	1162	111	0	0	0	11
valiosas	1128	-8.78	0	1	605	110	0	0	0	8
engañar	1128	-9.51	0	0	1421	237	0	0	0	7
eddy	1127	-4.85	0	1	1421	57	0	0	0	4
montículo	1127	-9.27	0	0	1238	238	0	0	0	9
ja	1127	-3.23	52	57	246	50	50	50	50	2
turismos	1127	-7.59	0	1	880	47	0	0	0	8
soles	1127	-4.72	14	14	1300	177	0	0	0	5
arregló	1127	-9.19	2	2	1894	188	0	0	0	7
hexagonal	1127	-11.35	0	0	556	109	0	0	0	9
beni	1126	-6.57	2	3	691	99	0	0	0	4
lea	1126	-4.44	22	29	673	122	0	0	0	3
escalante	1126	-8.25	0	0	1421	411	0	0	0	9
estacional	1126	-7.92	0	0	1421	411	0	0	0	10
peninsulares	1126	-12.68	0	0	1810	287	0	0	0	12
reproductores	1126	-10.05	0	0	1162	747	0	0	0	13
comenzaban	1126	-8.48	0	0	2537	1146	0	0	0	10
estampas	1126	-7.24	0	0	1421	411	0	0	0	8
entramado	1126	-7.51	0	0	1421	237	0	0	0	9
pedal	1125	-6.18	2	2	1810	287	0	0	0	5
tdt	1125	-4.87	0	1	880	1	0	0	0	3
naturalismo	1125	-10.68	0	0	435	111	0	0	0	11
oblongas	1125	-9.42	0	0	473	69	0	0	0	8
herald	1125	-6.84	4	5	556	109	0	0	0	6
wings	1125	-6.33	2	3	122	29	0	0	0	5
audaz	1125	-7.66	0	0	1894	102	0	0	0	5
triángulos	1125	-10.33	0	0	880	258	0	0	0	10
matan	1125	-5.26	4	5	1238	430	0	0	0	5
imperialismo	1125	-10.89	0	0	818	89	0	0	0	12
upon	1125	-6.36	0	0	177	3	0	0	0	4
sacando	1125	-6.74	0	1	1300	211	0	0	0	7
meteorológica	1124	-13.28	0	0	1238	210	0	0	0	13
opinó	1124	-6.51	0	0	473	52	0	0	0	5
ideológicas	1124	-10.28	0	0	818	34	0	0	0	11
fijada	1124	-6.03	2	2	756	158	0	0	0	6
bolivariana	1124	-11.07	0	0	691	114	0	0	0	11
strong	1124	-7.07	0	0	1300	58	0	0	0	6
prisiones	1124	-7.54	0	0	1810	579	0	0	0	9
repartir	1124	-7.54	0	0	1162	747	0	0	0	8
aviador	1124	-7.64	0	0	1894	33	0	0	0	7
arrastre	1124	-9.17	0	0	1894	188	0	0	0	8
asesora	1124	-8.89	0	2	1894	137	0	0	0	7
health	1124	-8.24	0	1	556	109	0	0	0	6
medioambientales	1124	-14.43	0	0	1238	210	0	0	0	16
ludovico	1124	-11.02	0	0	673	57	0	0	0	8
cálida	1123	-5.77	4	5	2537	24	0	0	0	6
hidráulico	1123	-12.55	0	0	556	82	0	0	0	10
pinzón	1123	-7.71	0	0	1810	110	0	0	0	6
inercia	1123	-6.86	0	0	818	551	0	0	0	7
robó	1123	-5.72	6	8	1162	153	0	0	0	4
caixa	1123	-8.35	2	2	2537	550	0	0	0	5
comprendió	1123	-8.74	0	0	2537	1146	0	0	0	10
castigar	1123	-8.12	0	0	2537	550	0	0	0	8
almacenados	1122	-10.31	0	0	1894	242	0	0	0	11
peinado	1122	-7.15	2	2	1810	287	0	0	0	7
cónica	1122	-6.75	4	5	2537	22	0	0	0	6
fracasaron	1122	-10.58	0	0	756	119	0	0	0	10
clarence	1122	-8.43	0	0	2537	82	0	0	0	8
reinados	1122	-6.5	0	1	1162	747	0	0	0	8
progresos	1122	-7.9	0	0	1810	579	0	0	0	9
jacqueline	1122	-12.11	0	0	246	50	0	0	0	10
demandó	1122	-7.67	2	2	1263	619	0	0	0	7
inquisidor	1122	-9.78	0	0	818	551	0	0	0	10
radares	1122	-7.14	0	0	1162	111	0	0	0	7
sinatra	1122	-7.19	0	0	1300	174	0	0	0	7
balnearios	1121	-10.83	0	0	691	202	0	0	0	10
turn	1121	-5.66	0	2	880	47	0	0	0	4
controlaban	1121	-9.92	0	0	2537	1146	0	0	0	11
cantores	1121	-6.59	0	0	2537	550	0	0	0	8
canasta	1121	-6.85	0	0	2537	550	0	0	0	7
sanatorio	1121	-9.08	0	0	1300	211	0	0	0	9
densas	1121	-5.84	2	3	1263	619	0	0	0	6
ros	1121	-3.14	34	42	1162	153	0	0	0	3
funes	1121	-4.76	4	4	756	91	0	0	0	5
sotelo	1121	-7.86	0	0	1300	177	0	0	0	6
rechazando	1121	-8.02	0	0	1162	747	0	0	0	10
abría	1121	-5.6	0	1	1894	94	0	0	0	5
dom	1121	-5.71	16	19	1263	109	0	0	0	3
televisora	1121	-10.64	0	0	880	218	0	0	0	10
patrullas	1120	-10.07	0	0	1810	362	0	0	0	9
dominico	1120	-8.74	0	1	1263	109	0	0	0	8
drena	1120	-6.63	2	2	1263	25	0	0	0	5
brest	1120	-5.92	0	1	691	84	0	0	0	5
nuño	1120	-5.91	8	8	435	37	0	0	0	4
vanguardista	1120	-11.25	0	0	605	110	0	0	0	12
tratos	1120	-5.11	4	5	880	258	0	0	0	6
ars	1120	-4.41	18	26	1894	188	0	0	0	3
subsidios	1119	-9.45	0	0	1300	274	0	0	0	9
gadafi	1119	-9.49	0	0	571	120	0	0	0	6
nico	1119	-4.73	12	14	435	49	0	0	0	4
morton	1119	-6.68	2	3	1238	238	0	0	0	6
kaiser	1119	-8.47	0	0	80	16	0	0	0	6
calera	1119	-6.22	8	9	2537	550	0	0	0	6
nuez	1119	-5.36	4	4	435	37	0	0	0	4
forzando	1119	-7.5	0	1	756	104	0	0	0	8
hubert	1119	-7.39	0	0	556	75	0	0	0	6
pegaso	1118	-7.92	0	0	1810	287	0	0	0	6
paños	1118	-4.18	12	14	1810	362	0	0	0	5
planeamiento	1118	-11.03	0	0	1810	91	0	0	0	12
quiñones	1118	-8.69	0	0	90	87	0	0	0	8
ordinarios	1118	-9.57	0	0	473	123	0	0	0	10
education	1118	-9.92	0	0	1421	57	0	0	0	9
futurista	1118	-9.07	0	0	756	91	0	0	0	9
transforman	1118	-9.63	0	0	880	258	0	0	0	11
suprimió	1118	-10.11	0	0	1300	274	0	0	0	8
aplicados	1118	-7.49	0	0	1894	143	0	0	0	9
macro	1118	-6.58	10	10	1238	430	0	0	0	5
inmersión	1118	-7.98	0	0	818	551	0	0	0	9
recreativas	1118	-9.73	0	0	1162	747	0	0	0	11
funcionalidades	1117	-11.47	0	0	756	91	0	0	0	15
hinojosa	1117	-10.71	0	0	556	82	0	0	0	8
roa	1117	-4.69	28	40	1162	153	0	0	0	3
depresiones	1117	-8.74	0	0	1263	619	0	0	0	11
sainz	1117	-8.64	2	3	1300	211	0	0	0	5
reja	1117	-4.83	8	9	1162	747	0	0	0	4
albergue	1117	-9.45	0	0	1894	242	0	0	0	8
jill	1116	-6.05	10	10	246	8	0	0	0	4
bacalao	1116	-9.61	0	0	691	202	0	0	0	7
acabados	1116	-7.36	0	1	1894	201	0	0	0	8
martos	1116	-5.23	6	6	1238	430	0	0	0	6
pala	1116	-4.86	32	40	1810	362	0	0	0	4
gandhi	1116	-8.51	0	0	571	120	0	0	0	6
cortando	1116	-6.32	0	1	2537	1146	0	0	0	8
bovino	1116	-7.84	0	1	691	114	0	0	0	6
proveen	1116	-7.59	2	3	1810	579	0	0	0	7
torna	1116	-5.47	2	2	880	118	0	0	0	5
justicialista	1115	-10.86	0	0	246	102	0	0	0	13
satírico	1115	-10.58	0	0	1300	211	0	0	0	8
escaparon	1115	-8.5	0	0	1421	411	0	0	0	9
enemistad	1115	-9.7	0	0	1421	237	0	0	0	9
cavernas	1115	-7.82	0	0	2537	550	0	0	0	8
bandidos	1115	-6.7	0	0	691	202	0	0	0	8
upper	1115	-7.66	0	0	177	3	0	0	0	5
beckett	1115	-10.24	0	0	691	99	0	0	0	7
especificar	1115	-9.47	0	0	1421	411	0	0	0	11
policromada	1115	-12.09	0	0	1810	224	0	0	0	11
brasileñas	1115	-10.75	0	0	691	84	0	0	0	10
diane	1115	-6.24	2	2	1263	352	0	0	0	5
ingresaron	1115	-9.73	0	0	818	551	0	0	0	10
wake	1114	-5.37	12	12	122	35	0	0	0	4
abdicación	1114	-8.2	0	0	1894	94	0	0	0	10
reconocible	1114	-10.86	0	0	1162	747	0	0	0	11
eastern	1114	-9.73	0	0	1421	8	0	0	0	7
agricultor	1114	-10.72	0	0	1894	64	0	0	0	10
metalurgia	1114	-11.85	0	0	1238	210	0	0	0	10
ininterrumpidamente	1114	-16.85	0	0	818	551	0	0	0	19
creyeron	1114	-8.46	0	0	2537	154	0	0	0	8
lazio	1114	-6.82	2	3	673	119	0	0	0	5
espn	1114	-5.8	0	1	1421	411	0	0	0	4
conformaban	1114	-9.32	0	0	2537	1146	0	0	0	11
crucifixión	1113	-12.3	0	0	2537	154	0	0	0	11
mesetas	1113	-8.15	2	3	1238	210	0	0	0	7
concentrar	1113	-8.29	0	0	2537	1146	0	0	0	10
vampire	1113	-8.99	2	2	605	110	0	0	0	7
pal	1113	-3.57	28	35	1810	362	0	0	0	3
yes	1113	-4.81	10	14	43	9	0	0	0	3
previstas	1113	-6.9	0	0	1810	579	0	0	0	9
ceo	1113	-4.68	10	15	2537	140	0	0	0	3
facilitando	1113	-9.65	0	0	756	134	0	0	0	11
trauma	1113	-7.59	0	1	880	258	0	0	0	6
proclamada	1113	-9.2	0	0	1810	579	0	0	0	10
casualmente	1113	-9.48	0	0	2537	550	0	0	0	11
curicó	1113	-7.03	0	0	2537	160	0	0	0	6
orcos	1113	-6.22	2	2	473	123	0	0	0	5
periplo	1113	-7.67	0	0	1810	287	0	0	0	7
clayton	1113	-9.39	0	0	2537	82	0	0	0	7
saldrá	1112	-7.73	0	0	1300	211	0	0	0	6
hold	1112	-5.36	8	9	556	107	0	0	0	4
tratara	1112	-6.88	4	5	880	258	0	0	0	7
aeronáutico	1112	-12.34	0	0	1894	11	0	0	0	11
maduros	1112	-7.29	0	1	1238	430	0	0	0	7
emelec	1112	-8.74	0	0	1421	119	0	0	0	6
erótica	1112	-8.44	2	2	1421	33	0	0	0	7
nasales	1112	-7.08	4	4	435	111	0	0	0	7
encarcelamiento	1111	-13.54	0	0	1421	237	0	0	0	15
continuará	1111	-10.67	0	0	2537	1146	0	0	0	10
fun	1111	-4.32	16	19	756	91	0	0	0	3
caracterizados	1111	-12.0	0	0	2537	550	0	0	0	14
peleando	1111	-7.87	0	0	1810	287	0	0	0	8
camping	1111	-7.42	0	0	2537	550	0	0	0	7
televidentes	1111	-10.4	0	0	880	218	0	0	0	12
neoclásica	1111	-11.59	0	0	435	88	0	0	0	10
subdivisiones	1111	-11.16	0	0	1300	274	0	0	0	13
caricaturas	1111	-9.3	0	0	2537	550	0	0	0	11
antisemitismo	1111	-14.58	0	0	1894	200	0	0	0	13
pasteles	1111	-7.82	0	0	1810	362	0	0	0	8
cántabro	1111	-9.43	0	0	2537	24	0	0	0	8
villaverde	1111	-10.09	0	0	605	219	0	0	0	10
proporcionada	1111	-10.61	0	0	1810	579	0	0	0	13
formidable	1111	-10.22	0	0	756	104	0	0	0	10
mccarthy	1111	-11.12	0	0	1238	6	0	0	0	8
gustave	1110	-8.45	2	3	571	81	0	0	0	7
losa	1110	-5.24	20	21	673	91	0	0	0	4
anglosajones	1110	-12.46	0	0	1894	200	0	0	0	12
adelantó	1110	-9.12	0	0	1894	128	0	0	0	8
osasuna	1110	-10.64	0	0	473	23	0	0	0	7
confía	1110	-5.82	0	0	2537	1146	0	0	0	6
revelaron	1110	-8.8	0	0	1162	747	0	0	0	9
explicado	1110	-6.4	0	0	1421	236	0	0	0	9
animation	1110	-9.77	0	0	1894	200	0	0	0	9
enfocada	1109	-8.62	0	0	1421	237	0	0	0	8
proletariado	1109	-10.37	0	0	1810	579	0	0	0	12
emblemas	1109	-8.44	0	1	1421	119	0	0	0	8
prestando	1109	-6.22	0	0	1810	579	0	0	0	9
ge	1109	-3.16	54	59	571	104	104	104	104	2
moe	1109	-5.34	8	13	1238	238	0	0	0	3
estéreo	1109	-8.89	0	0	1421	411	0	0	0	7
barbarroja	1108	-11.28	0	0	691	202	0	0	0	10
braun	1108	-8.78	0	0	691	84	0	0	0	5
eminente	1108	-7.36	0	0	1421	119	0	0	0	8
módena	1108	-8.59	0	0	1238	7	0	0	0	6
imposibles	1108	-9.81	0	0	818	89	0	0	0	10
urna	1108	-5.3	0	2	177	27	0	0	0	4
donante	1108	-7.63	0	0	1263	109	0	0	0	7
plácido	1108	-7.7	0	0	1810	91	0	0	0	7
odia	1108	-5.69	2	4	473	6	0	0	0	4
medido	1108	-5.39	6	7	1238	210	0	0	0	6
infectados	1108	-7.94	0	0	818	551	0	0	0	10
conocedor	1108	-8.78	0	0	2537	1146	0	0	0	9
fine	1107	-5.2	18	21	756	158	0	0	0	4
faja	1107	-5.29	10	10	756	134	0	0	0	4
dudley	1107	-8.6	0	0	1263	49	0	0	0	6
tintín	1107	-7.6	0	0	880	62	0	0	0	6
valentina	1107	-8.69	0	0	605	110	0	0	0	9
erecto	1107	-6.49	6	8	1421	33	0	0	0	6
sprint	1107	-9.57	2	2	1300	26	0	0	0	6
pensador	1107	-8.18	0	1	1810	287	0	0	0	8
claus	1107	-6.19	4	4	2537	82	0	0	0	5
acumular	1106	-8.85	0	1	1894	201	0	0	0	8
expande	1106	-7.53	0	0	1421	236	0	0	0	7
cristalino	1106	-9.22	0	0	2537	154	0	0	0	10
reliquia	1106	-8.44	0	0	1162	747	0	0	0	8
útero	1106	-6.98	2	2	14	3	0	0	0	5
benson	1106	-7.32	2	2	691	99	0	0	0	6
paridad	1106	-6.33	2	2	1810	362	0	0	0	7
solicitudes	1106	-10.62	0	0	1300	177	0	0	0	11
huáscar	1106	-8.59	0	0	556	75	0	0	0	7
instalan	1106	-7.75	0	1	818	551	0	0	0	8
borda	1106	-5.17	10	13	691	114	0	0	0	5
revelando	1106	-7.69	0	0	1162	747	0	0	0	9
modas	1105	-4.91	8	9	1238	238	0	0	0	5
servidumbre	1105	-12.47	0	0	1300	271	0	0	0	11
sacan	1105	-6.03	2	3	1300	211	0	0	0	5
metacritic	1105	-11.75	0	0	1238	210	0	0	0	10
csic	1105	-7.58	0	1	2537	2	0	0	0	4
duraron	1105	-7.48	0	0	1263	49	0	0	0	7
many	1105	-5.16	10	12	1238	430	0	0	0	4
report	1105	-6.53	2	4	1162	747	0	0	0	6
simmons	1105	-9.08	0	0	1300	174	0	0	0	7
clandestino	1105	-9.72	0	0	2537	82	0	0	0	11
revólver	1105	-9.11	0	0	1162	747	0	0	0	8
respirar	1104	-7.61	0	0	1162	747	0	0	0	8
mansilla	1104	-7.64	0	0	1238	430	0	0	0	8
honrar	1104	-8.09	0	1	556	107	0	0	0	6
deforestación	1104	-9.1	0	0	1263	619	0	0	0	13
compromete	1104	-8.23	0	0	2537	1146	0	0	0	10
proclamarse	1104	-10.24	0	0	1810	579	0	0	0	11
luchado	1104	-6.38	0	2	673	57	0	0	0	7
bahías	1104	-7.14	0	1	691	202	0	0	0	6
constituirse	1104	-10.91	0	0	2537	1146	0	0	0	12
daddy	1104	-6.77	0	0	1263	75	0	0	0	5
heroico	1104	-8.31	2	2	556	109	0	0	0	7
vecinal	1104	-7.91	2	3	605	173	0	0	0	7
vehicular	1103	-10.53	0	0	605	173	0	0	0	9
industry	1103	-9.83	0	0	818	551	0	0	0	8
sugiriendo	1103	-9.82	0	0	1300	274	0	0	0	10
piramidal	1103	-10.21	0	0	1810	110	0	0	0	9
mío	1103	-4.94	10	12	1238	12	0	0	0	3
wong	1103	-6.16	12	14	122	17	0	0	0	4
abogacía	1103	-9.99	0	0	1894	94	0	0	0	8
indicada	1103	-6.81	0	0	818	551	0	0	0	8
dorrego	1103	-7.79	0	0	1263	109	0	0	0	7
turista	1102	-6.93	2	3	880	47	0	0	0	7
encontrará	1102	-10.69	0	0	1421	237	0	0	0	10
arrabal	1102	-7.45	0	0	1894	188	0	0	0	7
inducir	1102	-7.39	0	0	818	551	0	0	0	7
dogma	1102	-8.95	0	0	1263	109	0	0	0	5
trazo	1102	-5.23	12	13	880	258	0	0	0	5
kylie	1102	-8.16	0	1	80	2	0	0	0	5
emerson	1102	-7.64	0	0	1421	119	0	0	0	7
captain	1102	-8.98	0	0	2537	550	0	0	0	7
automáticos	1102	-9.34	0	0	1894	102	0	0	0	11
mediterráneos	1102	-13.91	0	0	1238	210	0	0	0	13
igualar	1101	-7.94	0	0	818	12	0	0	0	7
jarama	1101	-7.62	0	0	246	50	0	0	0	6
lindsay	1101	-10.83	0	0	673	165	0	0	0	7
dependían	1101	-9.18	0	0	1263	619	0	0	0	9
²	1101	-4.47	0	1	2	2	2	2	2	1
escapado	1101	-7.52	0	0	1421	411	0	0	0	8
compactos	1101	-6.77	0	0	2537	1146	0	0	0	9
neumann	1101	-9.74	0	0	435	88	0	0	0	7
desarrollador	1101	-12.16	0	0	1263	619	0	0	0	13
orfeo	1101	-7.19	0	0	473	123	0	0	0	5
charleston	1101	-10.42	0	0	2537	104	0	0	0	10
genitales	1100	-8.42	0	0	571	104	0	0	0	9
merecen	1100	-7.7	0	1	1238	210	0	0	0	7
escondida	1100	-7.98	0	0	1421	411	0	0	0	9
reducciones	1100	-8.18	0	0	1162	747	0	0	0	11
isaías	1100	-9.38	0	0	818	28	0	0	0	6
innovadores	1100	-10.47	0	0	818	551	0	0	0	11
ahmad	1100	-7.49	2	2	1894	8	0	0	0	5
enterramientos	1100	-10.44	0	0	1421	237	0	0	0	14
riff	1100	-6.38	0	0	1162	70	0	0	0	4
publishing	1100	-11.12	0	0	1810	85	0	0	0	10
villalobos	1100	-12.39	0	0	605	219	0	0	0	10
saqueos	1100	-7.49	0	1	1300	211	0	0	0	7
formular	1100	-7.93	0	1	756	104	0	0	0	8
auschwitz	1100	-12.4	0	0	1894	102	0	0	0	9
antiaérea	1099	-11.49	0	0	1894	200	0	0	0	9
cercado	1099	-6.54	6	6	2537	140	0	0	0	7
salónica	1099	-8.88	0	0	1300	211	0	0	0	8
equipadas	1099	-8.54	0	0	1421	14	0	0	0	9
holandesas	1099	-9.6	0	0	556	107	0	0	0	10
operaban	1099	-7.73	0	1	473	52	0	0	0	8
bocetos	1099	-8.31	0	0	691	114	0	0	0	7
folleto	1099	-8.3	0	0	756	104	0	0	0	7
aptos	1099	-4.87	6	7	1894	143	0	0	0	5
nationale	1099	-9.59	0	0	435	111	0	0	0	9
psp	1099	-6.64	6	9	1810	15	0	0	0	3
rozas	1099	-6.29	12	12	1162	153	0	0	0	5
racimo	1099	-6.91	0	2	1162	111	0	0	0	6
practicando	1099	-8.97	0	0	1810	579	0	0	0	11
sincronización	1099	-12.46	0	0	1300	174	0	0	0	14
valieron	1099	-8.25	0	0	605	110	0	0	0	8
ambiciosa	1099	-9.49	0	0	1894	99	0	0	0	9
fast	1099	-6.28	6	7	756	134	0	0	0	4
venerado	1098	-7.0	0	0	605	173	0	0	0	8
reactivo	1098	-7.48	0	0	1162	747	0	0	0	8
protegen	1098	-8.49	0	1	1810	579	0	0	0	8
aislar	1098	-7.17	0	0	1894	15	0	0	0	6
sintética	1098	-9.47	0	0	1300	174	0	0	0	9
especializa	1098	-9.2	0	0	1421	411	0	0	0	11
condal	1098	-6.15	0	0	2537	1146	0	0	0	6
envuelve	1098	-9.77	0	0	1421	237	0	0	0	8
cisterna	1098	-8.27	0	0	2537	116	0	0	0	8
efectuaron	1098	-9.71	0	0	1421	22	0	0	0	10
fusiona	1097	-6.98	2	2	756	91	0	0	0	7
rompieron	1097	-8.82	0	0	1162	153	0	0	0	9
recortes	1097	-7.07	0	0	1162	747	0	0	0	8
etiología	1097	-9.63	0	0	1421	18	0	0	0	9
sentían	1097	-7.17	0	1	1300	271	0	0	0	7
armand	1097	-6.96	0	1	1894	188	0	0	0	6
anzoátegui	1097	-12.97	0	0	1894	200	0	0	0	10
remata	1097	-6.41	8	8	1162	747	0	0	0	6
requeridos	1097	-8.29	0	0	1162	747	0	0	0	10
jump	1097	-7.46	0	0	246	102	0	0	0	4
magneto	1097	-8.57	0	0	1238	430	0	0	0	7
carr	1096	-5.95	10	12	2537	550	0	0	0	4
vidrieras	1096	-9.48	0	0	605	219	0	0	0	9
escaramuzas	1096	-12.91	0	0	1421	411	0	0	0	11
petroleros	1096	-10.31	0	0	1810	287	0	0	0	10
trazar	1096	-5.83	4	5	880	258	0	0	0	6
text	1096	-6.3	4	5	880	218	0	0	0	4
dominando	1096	-8.77	0	0	1263	109	0	0	0	9
cuadrangulares	1095	-13.83	0	0	2537	160	0	0	0	14
preciosos	1095	-7.37	0	0	1810	579	0	0	0	9
magistratura	1095	-10.78	0	0	1238	430	0	0	0	12
receso	1095	-6.29	0	0	1162	747	0	0	0	6
pubescentes	1095	-10.33	0	0	1810	85	0	0	0	11
longevidad	1095	-12.05	0	0	673	91	0	0	0	10
python	1095	-7.76	0	0	1810	1	0	0	0	6
sofocar	1095	-8.71	0	0	1300	177	0	0	0	7
fuji	1095	-6.13	0	0	756	91	0	0	0	4
luto	1095	-4.8	6	6	673	57	0	0	0	4
conjetura	1095	-8.85	0	0	2537	1146	0	0	0	9
celulosa	1095	-10.82	0	0	2537	140	0	0	0	8
acervo	1095	-7.21	0	1	1894	201	0	0	0	6
abbey	1095	-7.63	0	0	1894	94	0	0	0	5
cerrojo	1095	-8.07	0	0	2537	140	0	0	0	7
desconocen	1095	-9.48	0	0	1263	619	0	0	0	10
mote	1095	-4.39	20	22	1238	238	0	0	0	4
filtrado	1095	-8.03	0	0	756	158	0	0	0	8
damon	1095	-6.63	2	2	1263	75	0	0	0	5
inseguridad	1095	-10.97	0	0	818	551	0	0	0	11
pérmico	1095	-8.17	4	4	1810	6	0	0	0	7
niegan	1094	-7.54	0	1	435	49	0	0	0	6
quemaduras	1094	-10.54	0	0	90	87	0	0	0	10
mendizábal	1094	-11.26	0	0	1238	210	0	0	0	10
austriacos	1094	-9.83	0	0	1894	102	0	0	0	10
interrumpe	1094	-10.52	0	0	818	551	0	0	0	10
enriquecimiento	1094	-14.96	0	0	1421	237	0	0	0	15
chapultepec	1094	-14.8	0	0	2537	104	0	0	0	11
esmalte	1094	-9.32	0	0	1421	411	0	0	0	7
expresidente	1094	-9.38	0	0	1421	236	0	0	0	12
intimidad	1094	-8.97	0	0	818	551	0	0	0	9
seleccionó	1093	-9.82	0	0	1300	271	0	0	0	10
