word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
seven	287482	-5.85	0	6	2051	247	0	0	0	5
should	287394	-7.4	0	0	2051	183	0	0	0	6
light	286634	-4.4	16	20	716	176	0	0	0	5
tv	286026	-4.48	60	66	953	1	1	1	1	2
chief	285686	-6.78	2	4	1993	243	0	0	0	5
less	285574	-4.56	16	18	716	146	0	0	0	4
does	285341	-4.74	12	18	1141	142	0	0	0	4
largest	285315	-7.48	0	0	716	172	0	0	0	7
centre	284849	-6.88	2	4	1993	76	0	0	0	6
l	284582	-4.3	0	29	716	716	716	716	716	1
away	283640	-4.88	2	3	1427	14	0	0	0	4
mother	283551	-5.5	0	2	1197	231	0	0	0	6
range	283497	-5.94	2	8	1209	157	0	0	0	5
features	283020	-7.76	0	1	845	93	0	0	0	8
health	282958	-7.47	2	4	713	154	0	0	0	6
taken	282310	-6.05	4	5	953	116	0	0	0	5
europe	282106	-8.35	2	2	905	16	0	0	0	6
awards	281213	-6.08	0	2	1427	14	0	0	0	6
david	280233	-6.41	2	3	1141	105	0	0	0	5
go	279528	-3.22	56	68	626	74	74	74	74	2
points	279139	-5.89	8	9	1506	199	0	0	0	6
across	278432	-7.34	0	1	1427	133	0	0	0	6
al	278387	-2.59	74	97	1427	150	150	150	150	2
tour	278292	-5.56	10	13	953	133	0	0	0	4
seen	278152	-5.25	20	24	2051	247	0	0	0	4
players	277561	-6.32	2	4	1506	97	0	0	0	7
network	277243	-8.64	0	1	475	120	0	0	0	7
appointed	276680	-8.02	0	0	1427	81	0	0	0	9
must	276503	-4.58	20	20	1197	78	0	0	0	4
media	276241	-6.04	0	3	1197	188	0	0	0	5
museum	275655	-7.72	0	1	1197	78	0	0	0	6
fire	275060	-4.66	26	30	845	151	0	0	0	4
australian	274772	-9.55	0	0	1427	74	0	0	0	10
performance	274731	-9.44	0	0	1506	180	0	0	0	11
thus	274715	-5.21	2	2	953	136	0	0	0	4
despite	274506	-7.88	0	0	1141	409	0	0	0	7
sold	273140	-4.55	18	21	2051	140	0	0	0	4
process	272730	-6.58	2	2	1506	440	0	0	0	7
brother	271904	-6.7	0	1	1130	181	0	0	0	7
news	271719	-4.77	6	8	475	120	0	0	0	4
official	271637	-7.29	0	0	452	28	0	0	0	8
signed	271353	-5.58	0	0	2051	147	0	0	0	6
x	271236	-4.31	0	14	19	19	19	19	19	1
night	271191	-5.06	16	18	475	59	0	0	0	5
episode	270959	-10.75	0	1	905	16	0	0	0	7
designed	269795	-7.56	0	0	1141	409	0	0	0	8
v	269554	-4.3	0	20	353	353	353	353	353	1
return	268750	-6.82	0	1	1209	698	0	0	0	6
j	267469	-4.3	0	10	260	260	260	260	260	1
space	267213	-5.38	4	7	2051	178	0	0	0	5
festival	267165	-8.18	0	0	845	93	0	0	0	8
get	266146	-4.46	36	40	626	94	0	0	0	3
middle	264953	-6.44	4	4	1197	180	0	0	0	6
committee	264695	-8.79	0	0	1993	876	0	0	0	9
includes	264687	-8.37	0	1	747	469	0	0	0	8
debut	264413	-6.16	2	4	1141	409	0	0	0	5
indian	264127	-6.15	0	3	747	469	0	0	0	6
help	263573	-6.27	8	9	713	154	0	0	0	4
aircraft	263410	-10.69	0	0	1427	37	0	0	0	8
low	263025	-3.87	34	40	716	138	0	0	0	3
groups	262698	-7.11	0	1	626	151	0	0	0	6
followed	262240	-7.87	0	0	845	150	0	0	0	8
performed	261836	-8.34	0	0	1506	180	0	0	0	9
daughter	261404	-7.43	0	0	1141	105	0	0	0	8
private	261298	-6.87	2	2	1506	440	0	0	0	7
star	261263	-4.63	10	16	2051	326	0	0	0	4
books	261151	-5.17	6	8	1130	161	0	0	0	5
months	260133	-6.7	2	4	1197	231	0	0	0	6
stage	259188	-4.81	6	9	2051	326	0	0	0	5
size	259123	-4.85	8	11	2051	147	0	0	0	4
featured	257562	-7.76	0	1	845	93	0	0	0	8
arts	257050	-4.2	10	14	1427	163	0	0	0	4
study	256415	-6.23	0	1	2051	326	0	0	0	5
leading	256290	-6.5	14	14	716	146	0	0	0	7
washington	255738	-9.34	0	0	537	138	0	0	0	10
magazine	255673	-8.75	0	0	1197	426	0	0	0	8
robert	255666	-6.99	0	2	1209	164	0	0	0	6
either	255561	-7.6	2	4	905	11	0	0	0	6
capital	254833	-7.51	2	4	1993	330	0	0	0	7
institute	254769	-10.03	0	0	747	469	0	0	0	9
soon	254446	-5.5	6	9	2051	140	0	0	0	4
h	253965	-4.3	0	27	713	713	713	713	713	1
n	253798	-4.3	0	31	475	475	475	475	475	1
personal	253430	-7.4	0	1	1506	180	0	0	0	8
gave	253339	-5.5	26	28	626	108	0	0	0	4
model	252982	-5.94	6	8	1197	231	0	0	0	5
my	252778	-3.33	52	56	1197	19	19	19	19	2
type	252177	-6.38	6	7	953	15	0	0	0	4
independent	251836	-10.34	0	0	747	469	0	0	0	11
civil	251547	-7.27	2	2	1993	51	0	0	0	5
close	251458	-5.59	4	9	1993	136	0	0	0	5
federal	251377	-8.64	0	0	845	93	0	0	0	7
canadian	251326	-8.89	0	0	1993	330	0	0	0	8
thomas	251068	-7.64	0	1	953	136	0	0	0	6
china	250022	-5.56	2	3	1993	243	0	0	0	5
instead	249980	-8.24	0	0	747	469	0	0	0	7
green	249578	-5.81	6	8	626	151	0	0	0	5
kingdom	249013	-8.39	0	1	247	62	0	0	0	7
paul	248640	-5.82	6	9	1506	291	0	0	0	4
organization	248449	-10.38	0	0	452	89	0	0	0	12
front	248333	-5.84	2	4	845	120	0	0	0	5
remained	248056	-7.49	0	0	1209	698	0	0	0	8
charles	248011	-6.57	4	4	1993	243	0	0	0	7
km	247885	-4.66	58	62	247	2	2	2	2	2
rights	247787	-5.47	8	9	1209	87	0	0	0	6
systems	247041	-8.48	0	1	2051	54	0	0	0	7
able	246897	-3.79	2	8	1427	67	0	0	0	4
above	246050	-6.72	0	0	1427	67	0	0	0	5
car	245820	-3.71	44	56	1993	330	0	0	0	3
countries	245490	-7.6	0	0	1993	876	0	0	0	9
action	245143	-4.13	0	4	1427	133	0	0	0	6
ten	244982	-4.15	44	52	953	155	0	0	0	3
eight	244809	-4.88	16	20	905	11	0	0	0	5
completed	243423	-6.85	0	0	1993	876	0	0	0	9
japanese	242338	-10.8	0	0	260	61	0	0	0	8
almost	242096	-7.63	0	0	1427	150	0	0	0	6
sports	242070	-5.46	4	8	2051	178	0	0	0	6
coach	241510	-5.91	4	4	1993	876	0	0	0	5
involved	241118	-7.99	0	1	747	469	0	0	0	8
approximately	240850	-12.28	0	0	1427	81	0	0	0	13
market	240819	-6.12	4	5	1197	426	0	0	0	6
big	240427	-5.31	32	36	1130	82	0	0	0	3
studies	240409	-7.27	4	4	2051	326	0	0	0	7
section	239590	-4.9	0	1	2051	247	0	0	0	7
rather	239581	-5.77	4	4	1209	157	0	0	0	6
formula_	239204	-9.44	0	1	845	150	0	0	0	8
industry	239041	-8.74	0	0	747	469	0	0	0	8
management	238959	-9.11	0	0	1197	426	0	0	0	10
gold	238748	-5.01	18	21	626	74	0	0	0	4
square	237341	-6.55	2	4	2051	13	0	0	0	6
technology	236918	-11.36	0	0	953	155	0	0	0	10
movement	236864	-7.57	0	0	1197	231	0	0	0	8
success	236666	-7.11	0	0	2051	272	0	0	0	7
change	236402	-6.29	4	7	1993	243	0	0	0	6
real	235997	-3.98	16	19	1209	698	0	0	0	4
competition	235448	-8.71	0	0	1993	876	0	0	0	11
base	235123	-4.65	14	19	1130	267	0	0	0	4
sent	234930	-3.91	28	32	2051	247	0	0	0	4
academy	234687	-9.79	0	0	1427	133	0	0	0	7
week	234522	-5.19	6	8	537	103	0	0	0	4
ground	234198	-5.98	2	5	626	151	0	0	0	6
coast	234123	-5.72	0	4	1993	876	0	0	0	5
sometimes	234035	-9.85	0	0	2051	140	0	0	0	9
japan	234024	-7.06	2	2	260	61	0	0	0	5
income	233848	-6.6	0	1	747	469	0	0	0	6
added	233605	-5.3	2	2	1427	124	0	0	0	5
lower	232969	-5.11	10	13	716	138	0	0	0	5
provided	232956	-6.77	0	1	1506	440	0	0	0	8
bank	231988	-4.78	16	19	1130	267	0	0	0	4
shows	231716	-5.45	8	9	2051	183	0	0	0	5
reported	231230	-6.89	0	0	1209	698	0	0	0	8
campaign	231055	-9.32	0	0	1993	330	0	0	0	8
killed	230576	-5.92	6	7	247	62	0	0	0	6
successful	230559	-10.8	0	0	2051	272	0	0	0	10
valley	229662	-5.98	2	5	353	79	0	0	0	6
fourth	229590	-7.06	0	1	845	150	0	0	0	6
municipality	228152	-11.74	0	0	1197	78	0	0	0	12
finished	227805	-7.85	0	0	845	151	0	0	0	8
winning	227533	-6.6	2	3	537	123	0	0	0	7
hill	227391	-4.66	24	27	713	82	0	0	0	4
cross	227373	-5.7	6	8	1993	144	0	0	0	5
attack	227350	-7.32	2	3	1427	73	0	0	0	6
native	226914	-5.32	0	2	475	102	0	0	0	6
student	226806	-7.06	0	1	2051	326	0	0	0	7
mid	226509	-4.12	44	52	1197	180	0	0	0	3
chinese	226338	-7.44	0	0	1993	243	0	0	0	7
michael	225918	-8.4	0	2	1197	180	0	0	0	7
data	225687	-5.99	8	9	1141	105	0	0	0	4
grand	225343	-4.71	6	9	626	151	0	0	0	5
degree	225339	-7.97	2	3	1141	409	0	0	0	6
bridge	225254	-6.23	0	4	1130	181	0	0	0	6
provide	225140	-6.66	0	3	1506	440	0	0	0	7
operations	225065	-7.49	0	0	452	56	0	0	0	10
famous	224556	-6.73	0	0	845	149	0	0	0	6
beginning	224451	-8.74	0	0	1130	203	0	0	0	9
ship	224392	-4.04	16	19	2051	183	0	0	0	4
replaced	223811	-7.67	0	1	1209	698	0	0	0	8
bay	223131	-3.93	48	54	1130	267	0	0	0	3
k	223091	-4.3	0	24	247	247	247	247	247	1
primary	222890	-6.79	0	0	1506	440	0	0	0	7
saw	222528	-4.62	30	34	2051	183	0	0	0	3
far	222457	-4.17	40	47	845	149	0	0	0	3
units	222026	-5.25	4	5	281	155	0	0	0	5
spanish	221993	-7.71	0	0	2051	178	0	0	0	7
natural	221834	-7.46	0	0	475	102	0	0	0	7
directed	221723	-7.01	0	0	1141	300	0	0	0	8
films	221694	-6.01	6	7	845	151	0	0	0	5
russian	221470	-7.4	0	3	1209	63	0	0	0	7
medical	221363	-6.93	0	1	1197	188	0	0	0	7
parts	221254	-4.44	14	16	1506	291	0	0	0	5
previous	221154	-8.27	0	0	1506	440	0	0	0	8
least	220495	-5.65	8	10	716	146	0	0	0	5
owned	220421	-5.45	2	4	452	14	0	0	0	5
standard	220393	-7.53	0	0	2051	326	0	0	0	8
female	220303	-7.85	0	1	845	93	0	0	0	6
outside	220117	-9.24	0	1	452	47	0	0	0	7
awarded	219914	-7.13	0	0	1427	14	0	0	0	7
hit	219520	-4.73	34	40	713	82	0	0	0	3
african	219391	-7.85	0	2	1427	41	0	0	0	7
possible	219231	-7.25	0	0	1506	199	0	0	0	8
future	218794	-7.58	0	1	845	62	0	0	0	6
conference	218669	-9.05	0	0	1993	876	0	0	0	10
republic	218598	-8.35	0	0	1209	698	0	0	0	8
roman	218528	-5.63	4	9	1209	164	0	0	0	5
related	218372	-6.05	4	5	1209	698	0	0	0	7
introduced	218277	-9.59	0	0	747	469	0	0	0	10
culture	217800	-6.83	0	1	1993	77	0	0	0	7
ever	217376	-3.96	4	9	905	48	0	0	0	4
whose	217366	-6.02	6	7	537	53	0	0	0	5
itself	217207	-9.98	0	0	747	17	0	0	0	6
henry	216666	-6.29	2	2	713	154	0	0	0	5
come	216651	-3.82	28	33	1993	876	0	0	0	4
theatre	216362	-8.02	0	1	953	136	0	0	0	7
dr	216260	-4.28	64	70	1141	77	77	77	77	2
decided	216238	-6.61	2	3	1141	409	0	0	0	7
brought	216204	-6.01	4	5	1130	181	0	0	0	7
put	215973	-4.06	24	28	1506	88	0	0	0	3
ireland	215868	-8.16	2	2	747	24	0	0	0	7
generally	215602	-9.03	0	0	626	94	0	0	0	9
studio	215513	-8.42	0	1	2051	326	0	0	0	6
historic	214680	-8.2	0	0	713	82	0	0	0	8
christian	214611	-8.99	0	0	1993	243	0	0	0	9
below	214463	-5.9	0	1	1130	203	0	0	0	5
writing	214320	-6.16	4	5	537	29	0	0	0	7
especially	213904	-9.7	0	0	905	48	0	0	0	10
governor	213455	-8.36	0	0	626	74	0	0	0	8
texas	213081	-7.61	2	3	953	155	0	0	0	5
reached	212886	-6.36	4	6	1209	698	0	0	0	7
regional	212885	-7.26	0	0	1209	698	0	0	0	8
too	212350	-5.18	28	33	953	133	0	0	0	3
energy	212326	-7.44	0	0	905	162	0	0	0	6
italian	211854	-8.1	0	2	747	17	0	0	0	7
higher	211834	-6.73	0	0	713	82	0	0	0	6
behind	211393	-7.37	0	0	1130	203	0	0	0	6
traditional	210555	-9.09	0	0	953	241	0	0	0	11
blue	210271	-5.59	4	6	1130	73	0	0	0	4
interest	210016	-7.62	0	0	747	469	0	0	0	8
hand	209868	-4.17	18	22	713	211	0	0	0	4
economic	209742	-9.47	0	0	905	26	0	0	0	8
older	209648	-5.94	4	6	452	25	0	0	0	5
runs	209467	-5.21	8	11	1209	63	0	0	0	4
person	209099	-5.5	0	3	1506	180	0	0	0	6
placed	208708	-6.06	4	6	1506	97	0	0	0	6
active	208508	-5.17	0	0	1427	133	0	0	0	6
saint	207908	-5.45	6	9	2051	183	0	0	0	5
los	207827	-4.32	28	38	716	138	0	0	0	3
hospital	207750	-8.55	0	0	713	157	0	0	0	8
trade	207652	-5.29	4	7	953	241	0	0	0	5
navy	207613	-5.79	4	4	475	102	0	0	0	4
africa	207582	-7.53	0	1	1427	41	0	0	0	6
leader	207392	-6.35	4	5	716	146	0	0	0	6
professor	205819	-9.52	0	0	1506	440	0	0	0	9
changed	205724	-6.82	4	6	1993	243	0	0	0	7
limited	205641	-7.07	0	0	716	176	0	0	0	7
senior	205549	-8.41	2	3	2051	247	0	0	0	6
start	205491	-5.34	8	12	2051	326	0	0	0	5
strong	205255	-6.03	2	2	2051	326	0	0	0	6
money	205199	-5.43	4	5	1197	231	0	0	0	5
me	205060	-3.05	82	95	1197	188	188	188	188	2
novel	204934	-5.52	2	4	475	121	0	0	0	5
channel	204881	-7.48	2	3	1993	243	0	0	0	7
means	204730	-6.05	8	10	1197	188	0	0	0	5
operation	204389	-6.85	0	0	452	56	0	0	0	9
command	203317	-5.62	0	2	1993	876	0	0	0	7
previously	202998	-10.38	0	0	1506	440	0	0	0	10
unit	202593	-4.97	2	6	281	155	0	0	0	4
buildings	202432	-9.05	0	0	1130	131	0	0	0	9
peter	202406	-5.18	2	6	1506	180	0	0	0	5
regular	202211	-7.57	0	1	1209	698	0	0	0	7
via	202194	-4.0	18	26	353	128	0	0	0	3
prior	202105	-6.24	0	1	1506	440	0	0	0	5
catholic	201629	-8.16	0	0	1993	330	0	0	0	8
food	201557	-4.78	18	20	845	150	0	0	0	4
foreign	201380	-7.42	0	0	845	150	0	0	0	7
course	200845	-6.11	2	4	1993	876	0	0	0	6
child	200832	-5.35	4	4	1993	243	0	0	0	5
here	200595	-4.78	16	20	713	154	0	0	0	4
staff	200491	-6.12	4	4	2051	326	0	0	0	5
w	200177	-4.3	0	14	537	537	537	537	537	1
structure	200083	-7.93	0	0	2051	326	0	0	0	9
parliament	199724	-9.44	0	0	1506	291	0	0	0	10
airport	199462	-8.28	0	1	1427	37	0	0	0	7
taking	199264	-5.47	6	7	953	116	0	0	0	6
tournament	198250	-9.64	0	0	953	133	0	0	0	10
stated	198147	-4.63	12	14	2051	326	0	0	0	6
location	198109	-6.16	0	0	716	138	0	0	0	8
lived	197670	-5.18	10	12	716	176	0	0	0	5
br	197340	-4.46	66	69	1130	181	181	181	181	2
significant	196414	-10.15	0	0	2051	147	0	0	0	11
commercial	196032	-8.9	0	0	1993	876	0	0	0	10
brown	195984	-4.96	6	8	1130	181	0	0	0	5
self	195957	-5.4	2	4	2051	247	0	0	0	4
collection	195779	-6.77	0	0	1993	876	0	0	0	10
results	195630	-7.41	0	1	1209	698	0	0	0	7
programs	195394	-7.15	0	1	1506	440	0	0	0	8
plays	195277	-5.14	2	5	1506	97	0	0	0	5
finally	194967	-6.25	0	0	845	151	0	0	0	7
numerous	194894	-9.25	0	0	475	32	0	0	0	8
highway	194721	-7.55	0	1	713	82	0	0	0	7
notable	194396	-6.68	2	2	475	121	0	0	0	7
activities	194286	-9.12	0	0	1427	133	0	0	0	10
wide	194106	-4.68	22	24	537	123	0	0	0	4
officer	194043	-7.19	2	4	452	28	0	0	0	7
running	193683	-6.9	0	0	1209	63	0	0	0	7
commission	193620	-7.41	0	0	1993	876	0	0	0	10
fact	193589	-4.33	6	10	845	149	0	0	0	4
artist	193403	-6.59	0	1	1427	163	0	0	0	6
goal	193284	-5.39	4	7	626	74	0	0	0	4
past	192952	-4.36	24	27	1506	291	0	0	0	4
companies	192504	-7.85	0	0	1993	876	0	0	0	9
sound	192203	-5.1	14	15	2051	140	0	0	0	5
places	192155	-5.9	6	8	1506	97	0	0	0	6
find	191417	-4.95	22	25	845	151	0	0	0	4
attended	190626	-7.95	0	0	1427	73	0	0	0	8
richard	190379	-7.32	0	1	1209	87	0	0	0	7
musical	190343	-7.12	0	1	1197	78	0	0	0	7
allowed	190126	-6.72	0	0	1427	150	0	0	0	7
individual	189941	-10.84	0	0	747	469	0	0	0	10
mountain	189493	-8.14	0	0	1197	231	0	0	0	8
soviet	189477	-7.87	0	1	2051	140	0	0	0	6
foundation	189061	-7.71	0	0	845	150	0	0	0	10
our	188986	-4.54	12	21	452	47	0	0	0	3
whom	188870	-5.89	2	3	537	53	0	0	0	4
library	188119	-8.34	0	0	716	176	0	0	0	7
mark	187876	-4.36	28	31	1197	426	0	0	0	4
towards	187740	-7.29	0	1	953	133	0	0	0	7
medal	187678	-6.49	6	9	1197	188	0	0	0	5
date	187497	-4.52	32	36	1141	105	0	0	0	4
practice	187279	-7.56	0	0	1506	440	0	0	0	8
plan	187166	-4.12	8	15	1506	97	0	0	0	4
recent	186979	-5.74	4	4	1209	698	0	0	0	6
earlier	186609	-8.37	0	0	905	42	0	0	0	7
bill	186482	-4.36	24	27	1130	82	0	0	0	4
chicago	186364	-8.9	0	0	1993	243	0	0	0	7
required	185959	-6.68	0	1	1209	698	0	0	0	8
lord	185872	-4.76	16	17	716	138	0	0	0	4
word	185686	-4.29	20	23	537	71	0	0	0	4
seat	185539	-5.52	24	30	2051	247	0	0	0	4
test	185508	-4.82	18	20	953	155	0	0	0	4
paris	185504	-5.44	4	5	1506	291	0	0	0	5
press	185160	-4.48	2	2	1506	440	0	0	0	5
plant	185070	-4.87	10	13	1506	97	0	0	0	5
highest	184476	-8.15	0	0	713	82	0	0	0	7
annual	184237	-7.28	0	0	1427	165	0	0	0	6
smith	183706	-6.8	2	2	2051	23	0	0	0	5
property	183670	-7.2	0	0	1506	440	0	0	0	8
listed	183566	-4.98	8	8	716	176	0	0	0	6
captain	183556	-7.97	0	1	1993	330	0	0	0	7
met	183471	-3.86	38	47	1197	188	0	0	0	3
security	183451	-8.05	0	0	2051	247	0	0	0	8
author	183143	-6.53	0	1	1427	74	0	0	0	6
characters	182864	-8.51	0	0	1993	243	0	0	0	10
spent	182803	-4.36	6	7	2051	178	0	0	0	5
god	182167	-4.48	16	20	626	74	0	0	0	3
contains	182090	-7.08	0	1	1993	876	0	0	0	8
complete	181992	-6.98	0	1	1993	876	0	0	0	8
artists	181938	-7.15	0	1	1427	163	0	0	0	7
initially	181932	-8.38	0	0	747	469	0	0	0	9
associated	181724	-9.35	0	0	1427	113	0	0	0	10
issues	181632	-7.74	2	4	747	42	0	0	0	6
religious	181456	-10.12	0	0	1209	698	0	0	0	9
mission	181419	-5.89	2	4	1197	180	0	0	0	7
engine	181375	-7.51	0	2	905	162	0	0	0	6
ended	181370	-4.82	0	1	905	162	0	0	0	5
woman	181363	-6.48	4	5	537	71	0	0	0	5
manager	181209	-6.77	4	6	1197	426	0	0	0	7
mary	180886	-3.71	28	32	1197	426	0	0	0	4
better	180759	-5.74	8	8	1130	203	0	0	0	6
scored	180607	-6.07	8	9	2051	114	0	0	0	6
length	180507	-7.81	0	2	716	146	0	0	0	6
access	180074	-5.94	0	0	1427	133	0	0	0	6
source	179332	-6.67	0	2	2051	140	0	0	0	6
move	179310	-4.25	14	18	1197	231	0	0	0	4
already	178469	-9.68	0	0	1427	150	0	0	0	7
virginia	178327	-10.26	0	0	353	128	0	0	0	8
theory	178235	-6.66	0	0	953	136	0	0	0	6
policy	178088	-7.51	2	2	1506	199	0	0	0	6
contract	178060	-7.23	0	1	1993	876	0	0	0	8
additional	178020	-8.67	0	0	1427	124	0	0	0	10
historical	177761	-9.24	0	0	713	82	0	0	0	10
movie	177579	-6.29	0	2	1197	231	0	0	0	5
room	177271	-5.72	10	13	1209	164	0	0	0	4
financial	176412	-9.16	0	0	845	151	0	0	0	9
lines	176397	-4.82	26	28	716	176	0	0	0	5
championships	176179	-12.17	0	0	1993	243	0	0	0	13
assembly	176054	-8.19	0	0	1427	113	0	0	0	8
empire	176035	-6.81	2	3	905	83	0	0	0	6
issue	175653	-7.3	0	3	747	42	0	0	0	5
defeated	175534	-6.75	0	0	1141	409	0	0	0	8
administration	175264	-10.24	0	0	1427	124	0	0	0	14
terms	175123	-5.45	2	3	953	155	0	0	0	5
report	174788	-6.19	2	3	1209	698	0	0	0	6
rest	174554	-3.83	18	24	1209	698	0	0	0	4
singer	174510	-5.87	6	7	2051	147	0	0	0	6
households	174397	-10.77	0	0	713	157	0	0	0	10
writer	174294	-6.26	2	4	537	29	0	0	0	6
noted	174230	-4.59	4	5	475	121	0	0	0	5
earth	174119	-6.07	2	2	905	42	0	0	0	5
secretary	174011	-9.81	0	0	2051	247	0	0	0	9
appearance	173844	-8.98	0	0	1427	81	0	0	0	10
nine	173477	-4.89	24	25	475	59	0	0	0	4
going	173261	-4.97	2	3	626	74	0	0	0	5
feature	173132	-7.65	0	2	845	93	0	0	0	7
zealand	172917	-9.96	0	0	48	9	0	0	0	7
give	172894	-5.03	8	10	626	41	0	0	0	4
median	172611	-6.56	2	3	1197	188	0	0	0	6
sir	172256	-5.06	26	31	2051	147	0	0	0	3
greek	172203	-5.89	8	9	626	151	0	0	0	5
legal	172128	-5.59	2	3	716	146	0	0	0	5
opening	171930	-6.72	0	1	452	56	0	0	0	7
closed	171806	-5.88	6	7	1993	136	0	0	0	6
com	171801	-3.13	28	34	1993	876	0	0	0	3
changes	171662	-6.86	6	7	1993	243	0	0	0	7
represented	171636	-9.5	0	0	1209	698	0	0	0	11
uses	171536	-4.9	6	10	281	25	0	0	0	4
particularly	171499	-10.92	0	0	1506	291	0	0	0	12
entire	171464	-6.89	0	0	905	162	0	0	0	6
names	171012	-5.75	6	8	475	102	0	0	0	5
queen	170936	-6.18	2	3	88	79	0	0	0	5
thought	170755	-6.2	0	2	953	136	0	0	0	7
italy	170671	-6.72	0	0	747	17	0	0	0	5
majority	170643	-8.34	0	0	1197	426	0	0	0	8
always	170636	-7.01	0	0	1427	150	0	0	0	6
executive	170583	-8.71	0	0	905	212	0	0	0	9
prince	169664	-5.51	0	2	1506	440	0	0	0	6
nd	169650	-4.66	70	78	475	2	2	2	2	2
certain	169547	-8.61	2	2	1993	76	0	0	0	7
entered	169429	-6.04	0	1	905	162	0	0	0	7
anti	168968	-6.13	2	3	1427	165	0	0	0	4
edition	168634	-6.63	0	1	905	40	0	0	0	7
township	168606	-8.82	0	0	953	133	0	0	0	8
pennsylvania	168546	-15.94	0	0	1506	180	0	0	0	12
angeles	168514	-8.07	0	2	1427	165	0	0	0	7
mostly	168491	-6.28	2	2	1197	231	0	0	0	6
ran	168422	-3.6	66	78	1209	157	0	0	0	3
cover	168121	-4.19	6	11	1993	876	0	0	0	5
master	168007	-5.43	8	11	1197	426	0	0	0	6
recording	167925	-7.73	0	0	1209	698	0	0	0	9
key	167879	-4.09	12	15	247	48	0	0	0	3
victory	167842	-7.23	0	1	353	128	0	0	0	7
miles	167686	-5.03	16	17	1197	180	0	0	0	5
hours	167524	-5.2	6	7	713	157	0	0	0	5
variety	167441	-8.54	0	0	353	79	0	0	0	7
youth	167177	-5.79	4	5	78	21	0	0	0	5
islands	166959	-7.32	0	1	747	42	0	0	0	7
got	166894	-4.53	22	26	626	74	0	0	0	3
complex	166875	-6.96	0	0	1993	876	0	0	0	7
mr	166787	-4.52	76	84	1197	4	4	4	4	2
references	166714	-8.83	0	0	1209	698	0	0	0	10
florida	166672	-8.5	0	0	845	100	0	0	0	7
status	166521	-6.82	4	6	2051	326	0	0	0	6
remains	166462	-7.11	2	3	1209	698	0	0	0	7
launched	166299	-8.15	0	0	716	172	0	0	0	8
goals	166079	-6.27	2	3	626	74	0	0	0	5
irish	165971	-6.93	0	1	747	24	0	0	0	5
particular	165899	-9.77	0	0	1506	291	0	0	0	10
mexico	165859	-9.87	2	2	1197	188	0	0	0	6
husband	165718	-8.86	0	1	713	72	0	0	0	7
cultural	165706	-7.86	0	0	1993	77	0	0	0	8
stone	165636	-5.37	10	12	2051	326	0	0	0	5
port	165479	-4.31	16	22	1506	199	0	0	0	4
pacific	165372	-7.55	0	0	1506	291	0	0	0	7
fall	165058	-4.7	22	24	845	149	0	0	0	4
fort	164888	-3.99	16	20	845	150	0	0	0	4
month	164496	-5.87	6	9	1197	231	0	0	0	5
referred	164394	-7.21	0	0	1209	698	0	0	0	8
rural	164291	-7.16	2	2	1209	63	0	0	0	5
nature	164036	-6.42	2	2	475	102	0	0	0	6
castle	163840	-6.34	2	5	1993	330	0	0	0	6
caused	163820	-6.15	2	3	1993	330	0	0	0	6
poland	163773	-6.23	2	2	1506	199	0	0	0	6
operated	163732	-6.78	0	1	452	56	0	0	0	8
turn	163724	-4.69	8	11	953	57	0	0	0	4
forced	163607	-5.69	6	7	845	150	0	0	0	6
individuals	163537	-11.71	0	0	747	469	0	0	0	11
material	163510	-6.87	0	0	1197	426	0	0	0	8
don	163497	-3.34	48	54	1141	142	0	0	0	3
themselves	163341	-11.84	0	0	953	136	0	0	0	10
need	163163	-4.68	10	13	475	120	0	0	0	4
computer	163070	-6.8	0	1	1993	876	0	0	0	8
increased	162697	-9.3	0	0	747	469	0	0	0	9
friends	162630	-6.93	0	1	845	120	0	0	0	7
becoming	162625	-6.88	0	0	1130	203	0	0	0	8
http	162328	-8.65	0	0	713	4	0	0	0	4
takes	162109	-5.53	16	18	953	116	0	0	0	5
upper	161952	-4.99	0	1	281	34	0	0	0	5
stadium	161945	-8.25	0	1	2051	326	0	0	0	7
congress	161686	-8.17	0	0	1993	876	0	0	0	8
view	161655	-5.44	2	4	353	128	0	0	0	4
provides	161588	-6.93	0	1	1506	440	0	0	0	8
sister	161357	-5.67	4	5	2051	147	0	0	0	6
subsequently	161314	-9.79	0	0	2051	272	0	0	0	12
era	161039	-5.24	14	20	905	33	0	0	0	3
cities	160994	-6.42	0	1	1993	51	0	0	0	6
products	160834	-6.38	0	1	1506	440	0	0	0	8
shown	160653	-5.16	4	5	2051	183	0	0	0	5
recently	160228	-7.28	0	0	1209	698	0	0	0	8
background	159985	-10.1	0	0	1130	267	0	0	0	10
relationship	159772	-10.25	0	0	1209	698	0	0	0	12
loss	159588	-4.97	20	22	716	138	0	0	0	4
decision	159479	-7.56	0	0	1141	409	0	0	0	8
studied	159412	-7.6	2	2	2051	326	0	0	0	7
larger	159350	-6.34	0	1	716	172	0	0	0	6
males	159224	-5.15	14	15	1197	426	0	0	0	5
chart	159179	-4.99	4	8	1993	243	0	0	0	5
dance	158771	-4.94	6	10	1141	105	0	0	0	5
speed	158662	-5.18	2	5	2051	178	0	0	0	5
forms	158453	-4.7	12	14	845	150	0	0	0	5
create	158062	-5.88	0	3	1993	144	0	0	0	6
