word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
エドワーズ	258	-7.13	2	2	148	10	0	0	0	5
グラウンド	258	-6.18	2	4	66	19	0	0	0	5
織田	258	-6.28	98	99	2	2	2	2	2	2
cas登録番号は	258	-10.4	0	0	370	67	0	0	0	8
シング	258	-3.76	16	20	149	21	0	0	0	3
空間	258	-6.04	40	42	10	1	1	1	1	2
号が	258	-5.71	76	80	48	1	1	1	1	2
年現在の国勢調査	258	-7.62	0	0	588	10	0	0	0	8
チーフ	258	-5.6	8	8	76	13	0	0	0	3
まさし	258	-5.66	18	20	75	20	0	0	0	3
ブリュッセル	258	-8.73	0	0	82	9	0	0	0	6
この建物は	258	-7.0	0	0	234	142	0	0	0	5
ヘイズ	258	-5.86	12	14	28	2	0	0	0	3
年卒業	258	-6.28	8	10	588	1	0	0	0	3
エックス	258	-6.02	18	21	148	5	0	0	0	4
ハント	258	-5.04	28	29	90	18	0	0	0	3
パワプロ	258	-7.88	0	0	85	5	0	0	0	4
平方km	258	-7.48	0	0	29	7	0	0	0	4
レースでは	258	-6.81	0	1	85	15	0	0	0	5
運用	258	-5.96	16	17	12	1	1	1	1	2
ツイン	258	-6.01	22	24	9	2	0	0	0	3
louise	258	-8.45	0	1	170	29	0	0	0	6
契丹	258	-6.3	2	2	4	1	1	1	1	2
campaign	258	-10.57	0	0	370	67	0	0	0	8
階建	258	-5.46	16	18	17	3	3	3	3	2
体長約	258	-6.57	4	5	12	3	0	0	0	3
ラテン文字表記の例	258	-11.27	0	0	96	11	0	0	0	9
と定義されている	258	-7.29	0	0	441	7	0	0	0	8
系統は	258	-6.78	2	5	15	3	0	0	0	3
ハウンド	258	-6.01	4	5	90	3	0	0	0	4
サリー	258	-5.38	52	54	108	3	0	0	0	3
パーヴェル	258	-7.36	0	0	85	23	0	0	0	5
まさよし	258	-6.77	2	3	75	20	0	0	0	4
obama	257	-8.87	0	0	93	6	0	0	0	5
オア	257	-5.07	58	61	117	2	2	2	2	2
ポジションは外野手	257	-9.23	0	0	55	21	0	0	0	9
至元	257	-6.56	30	31	2	1	1	1	1	2
区から出馬し	257	-11.27	0	1	5	2	0	0	0	6
プラハ	257	-6.1	6	7	83	16	0	0	0	3
idol	257	-6.43	0	1	138	6	0	0	0	4
陸	257	-4.69	0	4	13	13	13	13	13	1
pleasure	257	-9.97	0	0	259	22	0	0	0	8
アフガニスタン	257	-9.84	0	0	330	9	0	0	0	7
ネット	257	-4.55	46	48	22	4	0	0	0	3
save	257	-5.43	10	12	406	35	0	0	0	4
日本の音楽ユニット	257	-9.94	0	0	480	171	0	0	0	9
tbs系列で	257	-7.38	2	3	222	10	0	0	0	6
てつお	257	-6.55	10	10	9	2	0	0	0	3
キリスト紀元	257	-9.97	0	0	81	3	0	0	0	6
伝説	257	-5.33	6	8	6	2	2	2	2	2
hong	257	-5.48	6	6	164	34	0	0	0	4
曲中	257	-5.94	44	46	14	1	1	1	1	2
ホラー	257	-5.82	10	12	48	2	0	0	0	3
原子力潜水艦	257	-10.02	0	0	17	1	0	0	0	6
画	257	-5.03	0	10	5	5	5	5	5	1
野菜	257	-6.01	8	8	10	1	1	1	1	2
各年度の	257	-8.14	0	1	5	1	0	0	0	4
globe	257	-7.69	0	0	161	8	0	0	0	5
三郎	257	-5.77	30	31	31	1	1	1	1	2
よしこ	257	-6.15	10	11	34	18	0	0	0	3
shall	257	-6.35	4	5	406	32	0	0	0	5
リリー	257	-4.61	48	50	97	3	0	0	0	3
年時	257	-4.93	96	102	588	6	6	6	6	2
ピアノソナタ第	257	-9.86	0	0	33	8	0	0	0	7
sho	257	-4.94	12	18	406	32	0	0	0	3
この都市の人種的な構成は白人	257	-14.84	0	0	234	142	0	0	0	14
自身も	257	-6.39	6	7	38	5	0	0	0	3
ボイジャー	257	-7.34	0	0	48	3	0	0	0	5
が水域となっている	257	-8.43	0	0	217	4	0	0	0	9
サロ	257	-5.2	40	44	108	3	3	3	3	2
フジ	257	-4.93	6	8	203	6	6	6	6	2
グレアム	257	-6.74	0	1	66	16	0	0	0	4
大太鼓	256	-6.63	2	2	110	1	0	0	0	3
ないとう	256	-6.97	2	3	66	3	0	0	0	4
本塁打を放ち	256	-8.81	0	0	85	5	0	0	0	6
日に施行された	256	-7.22	0	0	480	122	0	0	0	7
指揮	256	-5.84	4	5	7	2	2	2	2	2
called	256	-6.94	0	0	370	67	0	0	0	6
京都府京都市出身	256	-10.54	0	0	17	11	0	0	0	8
jerry	256	-6.8	6	6	125	10	0	0	0	5
トゥルー	256	-7.23	0	1	89	8	0	0	0	4
カルチョ	256	-7.26	0	0	110	7	0	0	0	4
年まで第	256	-5.91	8	9	588	16	0	0	0	4
を設け	256	-6.13	6	6	311	9	0	0	0	3
atari	256	-8.26	0	0	299	18	0	0	0	5
改	256	-4.77	0	3	10	10	10	10	10	1
ヒトラーは	256	-8.49	0	1	30	3	0	0	0	5
hu	256	-4.52	80	83	164	8	8	8	8	2
jnn	256	-5.82	18	18	125	2	0	0	0	3
などでは	256	-5.59	0	2	66	27	0	0	0	4
カップリング曲	256	-9.4	2	4	110	9	0	0	0	7
いち	256	-4.3	14	17	40	4	4	4	4	2
それいけ	256	-6.87	0	0	169	47	0	0	0	4
打点を記録	256	-6.76	2	3	9	4	0	0	0	5
ワンダフル	256	-8.58	0	0	35	6	0	0	0	5
年初め	256	-5.84	6	8	588	3	0	0	0	3
ミレニアム	256	-9.2	0	0	71	1	0	0	0	5
cbe	256	-5.9	14	18	370	5	0	0	0	3
リーは	256	-5.61	16	18	97	21	0	0	0	3
職業訓練指導員	256	-11.06	0	0	3	3	0	0	0	7
に因む	256	-6.43	0	0	309	3	0	0	0	3
staff	256	-7.4	0	0	406	71	0	0	0	5
nhkラジオ第	256	-9.12	0	0	157	14	0	0	0	7
could	256	-6.5	2	3	370	105	0	0	0	5
associated	256	-11.19	0	0	299	19	0	0	0	10
が置かれている	256	-6.29	2	2	217	3	0	0	0	7
日間の行動を終えて真珠湾に帰投	256	-15.97	0	0	480	7	0	0	0	15
分まで	256	-6.36	24	26	36	1	0	0	0	3
uh	256	-5.69	58	60	66	1	1	1	1	2
時台の	256	-6.08	6	9	52	5	0	0	0	3
much	256	-6.55	2	2	316	16	0	0	0	4
武	256	-4.74	0	10	11	11	11	11	11	1
年前後	256	-5.92	6	9	588	4	0	0	0	3
パフォーマンス	256	-9.73	0	0	85	1	0	0	0	7
白の	256	-6.01	168	170	11	1	1	1	1	2
メッセージ	256	-8.74	0	0	67	2	0	0	0	5
ab型	256	-5.05	8	11	299	13	0	0	0	3
このために	256	-6.26	2	4	234	142	0	0	0	5
かもめ	256	-6.99	0	0	74	1	0	0	0	3
tim	256	-5.81	14	18	222	8	0	0	0	3
シーズンでは	256	-6.62	2	4	149	27	0	0	0	6
優	255	-4.85	0	5	8	8	8	8	8	1
eve	255	-3.98	10	15	178	16	0	0	0	3
を使用	255	-5.08	6	8	311	11	0	0	0	3
日に除籍	255	-5.77	0	1	480	122	0	0	0	4
philosophy	255	-14.28	0	0	259	16	0	0	0	10
bsd	255	-6.11	6	9	227	2	0	0	0	3
ヶ月に	255	-6.62	8	10	12	7	0	0	0	3
倍から	255	-6.39	58	59	8	1	0	0	0	3
ニュースステーション	255	-10.23	0	0	51	18	0	0	0	10
エリーザベト	255	-10.74	0	0	148	13	0	0	0	6
刑事訴訟法	255	-9.13	2	2	3	2	0	0	0	5
システムズ	255	-7.33	2	3	149	5	0	0	0	5
年冬	255	-5.58	84	86	588	1	1	1	1	2
chu	255	-5.1	16	19	370	60	0	0	0	3
を発見し	255	-5.9	6	8	311	20	0	0	0	4
india	255	-6.46	0	1	138	56	0	0	0	5
漁業	255	-6.84	26	26	1	1	1	1	1	2
その性能は	255	-7.41	0	0	169	97	0	0	0	5
ルビー	255	-6.28	8	10	44	1	0	0	0	3
帰国後は	255	-6.88	2	3	6	5	0	0	0	4
title	255	-7.66	0	0	222	8	0	0	0	5
ジェローム	255	-8.0	0	0	138	33	0	0	0	5
学術	255	-5.79	34	35	28	1	1	1	1	2
κ	255	-5.57	0	0	2	2	2	2	2	1
プログレッシブ	255	-11.24	0	0	83	29	0	0	0	7
killer	255	-7.66	2	2	114	17	0	0	0	6
やすひろ	255	-6.99	0	0	25	6	0	0	0	4
kenneth	255	-9.49	0	0	114	12	0	0	0	7
後に第	255	-6.04	12	14	25	3	0	0	0	3
この計画は	255	-7.61	2	2	234	142	0	0	0	5
聖闘士星矢	255	-9.97	0	0	7	1	0	0	0	5
正義	255	-5.79	28	30	27	1	1	1	1	2
いさお	255	-6.31	8	8	40	2	0	0	0	3
bi	255	-4.46	96	104	227	19	19	19	19	2
本機は	254	-6.31	24	26	85	1	0	0	0	3
ローマ建国紀元	254	-10.54	0	0	107	29	0	0	0	7
高校時代	254	-6.16	0	1	34	8	0	0	0	4
上映時間は	254	-7.37	0	1	28	2	0	0	0	5
パック	254	-5.34	42	44	85	5	0	0	0	3
anton	254	-6.47	0	0	299	38	0	0	0	5
boxing	254	-7.02	0	0	227	36	0	0	0	6
fl	254	-4.28	84	90	217	15	15	15	15	2
ドロシー	254	-7.46	0	0	87	3	0	0	0	4
アドミラル	254	-7.83	0	1	330	8	0	0	0	5
アイスランド	254	-7.45	2	3	330	26	0	0	0	6
ジョーン	254	-4.68	12	17	138	36	0	0	0	4
atlas	254	-7.73	0	0	299	18	0	0	0	5
メチル	254	-6.68	8	9	67	1	0	0	0	3
マリン	254	-5.48	12	18	156	11	0	0	0	3
よしゆき	254	-6.28	4	4	34	18	0	0	0	4
大日本帝国憲法第	254	-11.38	0	0	110	3	0	0	0	8
市域全面積は	254	-9.19	2	2	16	1	0	0	0	6
フランス王ルイ	254	-9.3	0	0	203	37	0	0	0	7
宇宙	254	-5.31	0	2	10	8	8	8	8	2
element	254	-7.84	0	1	178	16	0	0	0	7
beatmania	254	-11.25	0	0	227	36	0	0	0	9
ノートン	254	-6.14	10	11	36	13	0	0	0	4
zoo	254	-6.13	8	9	19	4	0	0	0	3
itu	254	-6.29	4	6	138	6	0	0	0	3
meets	254	-7.74	0	1	316	35	0	0	0	5
日の午後	254	-6.29	2	3	480	22	0	0	0	4
クラウディオ	254	-7.75	2	2	104	27	0	0	0	6
彼女が	254	-6.64	6	8	16	4	0	0	0	3
短編集	254	-6.93	0	2	4	2	0	0	0	3
投票率は	254	-7.69	0	1	3	2	0	0	0	4
指定	254	-5.69	18	19	7	2	2	2	2	2
康熙	254	-6.03	6	6	4	2	2	2	2	2
twin	254	-6.08	0	2	222	6	0	0	0	4
くまもとけんどう	254	-10.21	0	0	12	2	0	0	0	8
凡例	254	-6.84	4	5	1	1	1	1	1	2
鈴鹿	254	-6.56	2	2	2	1	1	1	1	2
ターン	254	-5.35	38	42	56	6	0	0	0	3
を放送した	254	-7.41	0	0	311	4	0	0	0	5
crisis	253	-8.0	0	0	370	23	0	0	0	6
共和党	253	-7.54	4	4	5	2	0	0	0	3
era	253	-5.65	10	13	178	10	0	0	0	3
日就役	253	-6.9	0	0	480	1	0	0	0	3
個で	253	-5.66	100	102	14	2	2	2	2	2
日に完成した	253	-5.55	6	7	480	122	0	0	0	6
harold	253	-7.66	0	0	164	32	0	0	0	6
レモン	253	-6.36	14	18	85	1	0	0	0	3
オズボーン	253	-8.09	0	0	117	2	0	0	0	5
compact	253	-7.41	0	0	370	105	0	0	0	7
年公開のアメリカ映画	253	-9.47	0	0	588	5	0	0	0	10
ローリー	253	-5.15	16	17	107	29	0	0	0	4
cmになる	253	-6.34	2	2	370	13	0	0	0	5
アンサンブル	253	-8.98	0	0	330	35	0	0	0	6
アルファベット	253	-9.15	0	0	330	37	0	0	0	7
開発は	253	-6.93	0	1	16	3	0	0	0	3
スーパースター	253	-7.6	0	0	180	18	0	0	0	7
ドワイト	253	-7.16	2	2	87	1	0	0	0	4
fairy	253	-7.04	0	1	217	31	0	0	0	5
大輔	253	-5.63	98	99	110	1	1	1	1	2
であったため	253	-7.18	0	0	96	22	0	0	0	6
週間で	253	-5.9	12	13	25	6	0	0	0	3
ケニア	253	-5.86	4	4	32	2	0	0	0	3
位の成績を残した	253	-10.1	0	1	78	4	0	0	0	8
エルネスト	253	-8.0	2	2	148	9	0	0	0	5
官位は従四位下	253	-10.66	2	2	3	2	0	0	0	7
義熙	253	-6.41	4	5	4	1	1	1	1	2
オルガン	253	-6.45	2	3	117	5	0	0	0	4
人目となる	253	-6.62	8	9	103	4	0	0	0	5
ヤードを走り	253	-10.31	0	0	21	5	0	0	0	6
世の弟	253	-6.21	6	7	75	7	0	0	0	3
この時に	253	-5.0	14	16	234	142	0	0	0	4
のことで	253	-5.3	2	6	200	6	0	0	0	4
メタルギアソリッド	252	-13.19	0	0	67	2	0	0	0	9
は日本の女性声優	252	-8.07	0	1	91	16	0	0	0	8
明治維新後	252	-9.01	0	0	21	6	0	0	0	5
注釈	252	-6.22	2	3	6	1	1	1	1	2
クーペ	252	-6.42	2	3	104	5	0	0	0	3
を得る	252	-6.58	4	4	311	2	0	0	0	3
アンヌ	252	-5.57	6	7	330	35	0	0	0	3
用ゲームソフト	252	-9.44	0	1	8	2	0	0	0	7
ワゴン	252	-6.63	2	3	35	1	0	0	0	3
ながい	252	-6.22	6	6	66	5	0	0	0	3
とうきょうとどう	252	-10.78	0	0	441	4	0	0	0	8
それ以降は	252	-5.98	4	5	169	47	0	0	0	5
月に発表された	252	-6.01	6	7	178	52	0	0	0	7
飲食店	252	-7.83	0	0	2	1	0	0	0	3
精神科医	252	-8.82	0	0	2	2	0	0	0	4
年正月	252	-6.57	0	1	588	1	0	0	0	3
賛成	252	-6.84	12	12	1	1	1	1	1	2
径	252	-5.57	0	4	2	2	2	2	2	1
角	252	-5.14	0	2	4	4	4	4	4	1
年末には	252	-5.58	20	22	588	7	0	0	0	4
名の計	252	-5.97	8	10	52	3	0	0	0	3
パナマ	252	-6.67	2	2	85	2	0	0	0	3
ルイジ	252	-5.77	6	8	44	7	0	0	0	3
分子量	252	-6.31	0	1	36	3	0	0	0	3
高速	252	-4.94	34	36	34	3	3	3	3	2
丸山	252	-6.56	36	38	3	1	1	1	1	2
tribute	252	-8.51	0	0	222	41	0	0	0	7
彫刻家	252	-7.55	0	1	2	2	0	0	0	3
eagle	252	-8.16	0	0	178	10	0	0	0	5
黒田	252	-6.22	104	106	6	1	1	1	1	2
人の子供をもうけた	252	-9.98	0	0	103	29	0	0	0	9
を組織し	252	-7.34	0	1	311	2	0	0	0	4
すぐに	252	-7.13	2	2	19	1	0	0	0	3
ヒトラー	252	-6.89	2	3	30	3	0	0	0	4
がたかしゃ	251	-8.48	0	0	217	4	0	0	0	5
英語圏の姓	251	-8.26	0	0	24	10	0	0	0	5
選挙区に属している	251	-8.85	0	0	12	6	0	0	0	9
ファルコン	251	-8.17	2	2	203	39	0	0	0	5
プエルトリコ	251	-10.8	0	0	83	2	0	0	0	6
信長公記	251	-8.79	0	0	6	1	0	0	0	4
ディフェンス	251	-8.46	0	0	109	31	0	0	0	6
日施行	251	-6.64	6	6	480	1	0	0	0	3
rescue	251	-8.99	0	0	210	65	0	0	0	6
先発	251	-6.08	10	11	9	1	1	1	1	2
サージェント	251	-8.93	2	2	108	12	0	0	0	6
野球解説者	251	-9.39	0	0	10	5	0	0	0	5
元参議院議員	251	-7.87	2	3	35	1	0	0	0	6
翼	251	-5.57	0	2	2	2	2	2	2	1
giant	251	-6.91	2	2	161	12	0	0	0	5
岐阜県出身	251	-6.91	0	0	4	4	0	0	0	5
つが	251	-5.28	66	68	46	3	3	3	3	2
larry	251	-6.21	4	4	170	33	0	0	0	5
philippe	251	-10.8	0	0	259	16	0	0	0	8
人であったが	251	-6.53	2	4	103	6	0	0	0	6
レディー	251	-6.34	2	5	85	4	0	0	0	4
ロックンロール	251	-9.47	0	0	107	13	0	0	0	7
ニ長調	251	-6.25	10	10	51	1	0	0	0	3
建保	251	-5.88	32	33	17	1	1	1	1	2
年開業	251	-5.91	12	13	588	3	0	0	0	3
corp	251	-6.03	2	4	370	105	0	0	0	4
hollywood	251	-11.89	0	0	164	34	0	0	0	9
判	251	-4.95	0	3	6	6	6	6	6	1
孫	251	-5.14	0	1	4	4	4	4	4	1
チーム中	251	-6.97	12	13	76	13	0	0	0	4
ツェッペリン	251	-10.73	0	0	9	1	0	0	0	6
休日	251	-6.28	30	32	2	2	2	2	2	2
にしむら	251	-6.59	2	2	309	4	0	0	0	4
版は	251	-5.87	158	162	5	1	1	1	1	2
名であり	251	-5.81	20	21	52	4	0	0	0	4
女性は	250	-6.01	4	5	15	3	0	0	0	3
sec	250	-4.98	22	26	406	45	0	0	0	3
のむら	250	-6.05	4	4	200	1	0	0	0	3
コンセプトは	250	-7.81	0	1	124	34	0	0	0	6
cmほど	250	-6.14	0	2	370	13	0	0	0	4
運動	250	-5.68	16	17	12	2	2	2	2	2
と記す	250	-5.59	6	6	441	12	0	0	0	3
表題曲は	250	-7.26	0	1	10	2	0	0	0	4
バーニー	250	-5.97	2	3	101	23	0	0	0	4
virus	250	-7.31	0	0	81	27	0	0	0	5
に記されている	250	-7.05	2	2	309	1	0	0	0	7
jimmy	250	-8.54	0	0	125	5	0	0	0	5
ニュージャージー	250	-9.22	0	0	51	18	0	0	0	8
年にカール	250	-7.09	2	2	588	162	0	0	0	5
ホー	250	-4.9	78	88	48	17	17	17	17	2
一般	250	-4.95	18	20	43	9	9	9	9	2
踊る大捜査線	250	-11.91	0	0	1	1	0	0	0	6
戯曲	250	-6.56	20	22	3	1	1	1	1	2
elements	250	-9.0	0	1	178	16	0	0	0	8
文字通り	250	-7.38	0	0	38	2	0	0	0	4
で初登場	250	-6.35	0	2	96	4	0	0	0	4
ギャング	250	-6.77	0	0	26	5	0	0	0	4
を舞台に	250	-7.94	0	0	311	1	0	0	0	4
おもな勝ち鞍は	250	-12.08	0	0	52	2	0	0	0	7
放送時間は毎週月曜	250	-9.5	0	0	19	19	0	0	0	9
動詞	250	-6.22	12	12	5	1	1	1	1	2
名と	250	-5.27	86	88	52	3	3	3	3	2
試合の出場で	250	-8.43	0	0	35	32	0	0	0	6
メーカー	250	-6.4	8	8	67	7	0	0	0	4
ルーキー	250	-6.57	4	4	44	20	0	0	0	4
アトラス	250	-6.24	0	0	330	6	0	0	0	4
翔鶴	250	-6.56	2	4	3	1	1	1	1	2
adolf	250	-7.3	0	0	299	17	0	0	0	5
万枚を売り上げ	250	-9.56	0	1	50	5	0	0	0	7
アメリカ海軍の駆逐艦	250	-10.55	0	0	330	40	0	0	0	10
ゴンサレス	250	-8.84	2	2	29	3	0	0	0	5
jc	250	-5.35	68	75	125	2	2	2	2	2
アマチュア時代	250	-9.97	0	0	330	4	0	0	0	7
monsters	250	-8.04	0	1	316	48	0	0	0	8
当駅は	250	-6.27	8	10	20	3	0	0	0	3
トリノ	250	-6.15	4	4	89	11	0	0	0	3
chō	250	-5.99	10	11	370	60	0	0	0	3
fes	250	-4.37	16	20	217	24	0	0	0	3
日本の外交官	250	-7.81	0	0	480	171	0	0	0	6
キホーテ	250	-8.92	0	0	81	1	0	0	0	4
thompson	249	-10.05	0	1	222	39	0	0	0	8
アイズ	249	-4.96	20	23	330	26	0	0	0	3
oracle	249	-8.56	0	0	93	15	0	0	0	6
幅員	249	-6.3	24	25	5	1	1	1	1	2
回放送	249	-5.71	16	17	82	2	0	0	0	3
着に入った	249	-6.73	2	3	22	10	0	0	0	5
号により	249	-6.12	6	8	48	3	0	0	0	4
drama	249	-7.52	0	0	216	18	0	0	0	5
作の	249	-5.35	182	187	38	1	1	1	1	2
番外編	249	-6.97	0	0	50	1	0	0	0	3
職業	249	-5.98	26	26	3	3	3	3	3	2
推理作家	249	-7.97	0	0	4	1	0	0	0	4
伊達	249	-6.11	10	11	8	1	1	1	1	2
エマ	249	-5.0	32	34	148	5	5	5	5	2
門の	249	-6.41	160	162	4	1	1	1	1	2
マティアス	249	-8.23	0	0	156	2	0	0	0	5
abcラジオ	249	-8.18	0	0	299	13	0	0	0	6
デビューは	249	-6.16	6	9	109	16	0	0	0	5
村田	249	-6.22	102	104	6	1	1	1	1	2
physical	249	-9.43	0	0	259	16	0	0	0	8
fn	249	-4.99	76	82	217	5	5	5	5	2
秒差の	249	-6.95	0	1	8	1	0	0	0	3
kat	249	-5.31	24	29	114	10	0	0	0	3
谷	249	-5.14	0	6	4	4	4	4	4	1
grace	249	-5.73	2	3	161	34	0	0	0	5
マレー語	249	-7.39	0	1	156	3	0	0	0	4
としていたが	249	-5.52	2	4	441	40	0	0	0	6
万台	249	-5.7	30	32	50	1	1	1	1	2
ラッシュ	249	-5.73	8	10	96	6	0	0	0	4
分番組	249	-6.34	4	5	36	1	0	0	0	3
に分かれている	249	-5.79	0	1	309	8	0	0	0	7
回公演	249	-6.65	0	1	82	1	0	0	0	3
ホーネット	249	-6.51	2	2	48	17	0	0	0	5
パーソナリティは	249	-11.27	0	1	85	23	0	0	0	8
たくや	249	-6.57	4	5	41	3	0	0	0	3
dynamic	249	-9.42	0	1	216	4	0	0	0	7
宝石	249	-5.96	20	21	12	1	1	1	1	2
チャイナ	249	-6.95	0	0	76	26	0	0	0	4
などが	249	-4.85	8	9	66	27	0	0	0	3
して	249	-4.43	18	25	64	4	4	4	4	2
を発行している	248	-6.67	6	6	311	20	0	0	0	7
officer	248	-8.59	0	1	93	5	0	0	0	7
tune	248	-6.2	6	9	222	9	0	0	0	4
彼ら	248	-5.37	18	23	16	4	4	4	4	2
東京都在住	248	-7.46	0	0	77	39	0	0	0	5
ニッケル	248	-7.58	0	0	51	6	0	0	0	4
エリザベート	248	-8.13	0	0	148	13	0	0	0	6
agm	248	-5.9	16	19	299	10	0	0	0	3
シグマ	248	-6.91	2	2	149	1	0	0	0	3
cultural	248	-9.12	0	0	370	10	0	0	0	8
ベラ	248	-5.01	34	37	50	2	2	2	2	2
不思議の国のアリス	248	-15.02	0	0	9	1	0	0	0	9
ひさし	248	-6.49	8	8	31	2	0	0	0	3
条で	248	-5.63	108	111	16	2	2	2	2	2
の名で	248	-6.15	12	15	200	5	0	0	0	3
年大会	248	-5.6	4	5	588	2	0	0	0	3
これまでの	248	-6.08	4	5	234	46	0	0	0	5
この時点では	248	-5.45	2	3	234	142	0	0	0	6
突然	248	-6.41	10	10	3	1	1	1	1	2
brave	248	-6.68	0	0	227	25	0	0	0	5
意味	248	-5.92	4	6	3	2	2	2	2	2
professor	248	-11.06	0	0	259	57	0	0	0	9
エジプト第	248	-8.73	0	1	148	2	0	0	0	5
電子	248	-6.01	56	57	10	1	1	1	1	2
一塁手	248	-6.56	4	4	43	1	0	0	0	3
モノクロ	248	-7.86	0	0	66	3	0	0	0	4
さぶろう	248	-7.4	0	0	46	1	0	0	0	4
同年から	248	-5.62	4	5	55	10	0	0	0	4
年生の	248	-5.52	20	23	588	9	0	0	0	3
ie	248	-4.63	80	87	138	3	3	3	3	2
present	248	-7.67	0	1	259	57	0	0	0	7
無所属	247	-6.76	2	3	9	1	0	0	0	3
アングロ	247	-7.62	2	2	330	35	0	0	0	4
マリリン	247	-7.08	4	5	156	11	0	0	0	4
大会連続	247	-7.33	0	0	110	5	0	0	0	4
船団	247	-5.63	16	19	7	4	4	4	4	2
関	247	-4.67	0	8	14	14	14	14	14	1
のひとつ	247	-6.64	0	0	200	2	0	0	0	4
年の春	247	-5.74	18	20	588	67	0	0	0	3
栄	247	-5.29	0	1	3	3	3	3	3	1
gary	247	-5.27	2	3	161	19	0	0	0	4
loves	247	-6.51	4	6	170	29	0	0	0	5
この問題は	247	-7.33	0	0	234	142	0	0	0	5
ウィ	247	-4.68	10	16	106	27	27	27	27	2
発売から	247	-6.75	0	0	31	16	0	0	0	4
variable	247	-10.63	0	0	81	13	0	0	0	8
geforce	247	-9.34	0	0	161	19	0	0	0	7
text	247	-6.48	6	9	222	27	0	0	0	4
treaty	247	-8.08	0	0	222	41	0	0	0	6
phantom	247	-9.22	0	0	259	16	0	0	0	7
perl	247	-6.18	0	2	259	23	0	0	0	4
hc	247	-5.0	82	87	164	1	1	1	1	2
sk	247	-4.33	74	81	406	5	5	5	5	2
レール	247	-5.11	70	72	85	15	0	0	0	3
um	247	-4.48	76	81	66	3	3	3	3	2
ペイン	247	-5.28	24	28	23	3	0	0	0	3
ブルックス	247	-6.14	0	2	82	16	0	0	0	5
に含まれる	247	-7.03	6	6	309	1	0	0	0	5
二丁目	247	-6.78	10	11	8	1	0	0	0	3
気温	247	-6.16	6	7	10	1	1	1	1	2
いわてけんどう	247	-8.25	0	0	40	6	0	0	0	7
日に起工し	247	-6.64	0	2	480	122	0	0	0	5
サガ	247	-5.63	26	29	108	1	1	1	1	2
ヴァイオリン協奏曲	246	-11.96	0	0	51	20	0	0	0	9
日中は	246	-6.06	4	6	480	4	0	0	0	3
紀年法として西暦	246	-13.55	0	0	6	1	0	0	0	8
米ドルで	246	-6.11	2	4	10	6	0	0	0	4
と呼ぶが	246	-6.32	0	1	441	35	0	0	0	4
少女	246	-5.58	14	15	7	2	2	2	2	2
shine	246	-5.71	0	1	406	32	0	0	0	5
日に進水し	246	-7.23	0	1	480	122	0	0	0	5
延元	246	-5.97	44	45	14	1	1	1	1	2
名が負傷した	246	-8.02	2	2	52	8	0	0	0	6
廃止された	246	-5.89	0	1	4	3	0	0	0	5
をテーマに	246	-9.35	0	0	311	1	0	0	0	5
福岡市	246	-6.09	2	3	20	8	0	0	0	3
scene	246	-7.55	0	0	406	20	0	0	0	5
現スクウェア	246	-9.45	0	1	45	1	0	0	0	6
フロイド	246	-6.5	0	1	203	7	0	0	0	4
それほど使われてはいないが	246	-18.82	0	0	169	47	0	0	0	13
ベイリー	246	-6.22	10	11	50	6	0	0	0	4
コンテンポラリー	246	-10.59	0	0	124	34	0	0	0	8
プライベート	246	-8.7	0	0	83	16	0	0	0	6
レヴィ	246	-7.12	4	4	85	1	0	0	0	3
学歴	246	-5.79	40	41	28	1	1	1	1	2
node	246	-6.47	6	6	157	21	0	0	0	4
ブレーキ	246	-7.88	0	0	82	10	0	0	0	4
led	246	-4.99	18	22	170	28	0	0	0	3
繁殖形態は胎生	246	-10.79	2	2	5	4	0	0	0	7
とformula_	246	-11.92	0	0	441	1	0	0	0	9
年と表記されるのが一般的となった	246	-17.91	0	0	588	5	0	0	0	16
委員長	246	-7.04	2	3	4	4	0	0	0	3
巻が刊行されている	246	-7.65	0	0	20	4	0	0	0	9
kmに位置し	246	-7.26	0	0	114	21	0	0	0	6
あおやま	246	-7.1	2	2	65	4	0	0	0	4
false	246	-7.64	0	0	217	31	0	0	0	5
和	246	-4.64	0	22	16	16	16	16	16	1
原案	246	-5.89	12	14	17	1	1	1	1	2
二人は	246	-6.85	4	5	8	1	0	0	0	3
ラトビア	246	-7.65	0	0	96	1	0	0	0	4
nttドコモ	246	-9.25	0	0	157	7	0	0	0	6
サーキットで開催された	246	-12.33	0	0	108	12	0	0	0	11
都道府県	246	-8.64	0	0	9	1	0	0	0	4
この年は紀元前	246	-8.53	0	0	234	142	0	0	0	7
tert	246	-5.25	6	6	222	27	0	0	0	4
ivan	246	-6.59	0	2	138	2	0	0	0	4
オーランド	246	-6.1	4	5	117	39	0	0	0	5
イーゴリ	246	-7.46	0	0	106	8	0	0	0	4
巻が刊行された	245	-7.03	0	1	20	4	0	0	0	7
ヒア	245	-5.77	42	44	30	1	1	1	1	2
から成る	245	-7.88	2	2	74	22	0	0	0	4
ccの	245	-6.01	2	4	370	6	0	0	0	3
年間降水量は	245	-8.26	2	2	588	15	0	0	0	6
仮に	245	-5.98	88	90	12	1	1	1	1	2
ルーズベルト	245	-8.43	0	1	44	20	0	0	0	6
成立	245	-6.05	22	24	3	1	1	1	1	2
